sample_id,user_post,golden_response,model_response,token_num,loss,ppl
0,"that is very true i didn't even think of that to be honest! i may use that along the way, thank you for the reminder!",sometimes i forget little things like that to help myself whenever i get too involved in the emotional aspect of things. i'm glad i could suggest it to you!,you're welcome! i hope i was able to help!,34,2.6644192863913143,14.359608304337161
0,thank you! well i appreciate your help a lot and hope you have a great day!,of course! i hope you do as well and happy holidays!,you too!!! ) have a great day!,14,1.5516613551548548,4.719304113534441
1,hai. my name is tom and i really need your help.,ok tell me,hi tom! how are you today? i am here to help!,4,3.622871160507202,37.44492401690296
1,i am really sad and stressed up knowing that i am soon losing my job due to the effects of corona virus. for sure if i lose my job now i might go to depression because i have a family to take care of.,"ok, don't worry friend,",hello tom. i'm very sorry to hear that you are losing your job due to corona virus.,9,3.026715384589301,20.629361666227553
1,are there any ways you know that could help me convince my boss that that it is not the right time to cut down on manpower?,lot of people lose the job in this corona time,do you have any family members? i am sorry i can't be of any help.,12,3.7077935536702475,40.763764168867894
1,lot of people lose the job in this corona time,just explain you situation.,"i am sorry to hear that, but i can tell that you are struggling to make it through this time.",6,4.517953554789226,91.64785362828042
1,i am worried that losing a job may cause me a lot of harm since my bills depend on my current job.,"definitely, you have to try to get the other work",do you have a family member that can help you find your happiness?,12,3.6570135752360025,38.745459519203294
1,"definitely, you have to try to get the other work","don't give up your confident,","it's okay, it'll be okay.",9,3.8554551866319446,47.25011966985766
1,"don't give up your confident,",belive your self,you should try to get a new job.,5,4.175570297241211,65.07694228089971
1,sure i do believe myself.,you know any other self work?,do you have any friends or family that could help you with your situation?,8,4.411149024963379,82.36404750077212
1,do you happen to know any that can sustain me?,i am not sure,i think you can do it. it will help you.,5,1.8177806854248046,6.158176342535584
1,i am not sure,what's your occupation?,i am sure there are some. just try to stay positive,7,2.257573808942522,9.559866943691217
1,i am an architect,"definitely, don't worry..",that is a very good profession. i can understand how you feel.,9,2.565779368082682,13.01079461727867
1,"definitely, don't worry..","oh, ok",i am sure that god will provide you with a great job.,4,2.6989283561706543,14.863794493230747
1,"sure, thanks a lot for your kind words.",ok thank you friend bye.. god bless you..,you are welcome... bye!!,13,2.598199404202975,13.439517097486746
1,"god bless you too friend, please keep safe. bye.",bye...,bye... bye. bye bye.,5,1.822089385986328,6.184767325554125
2,hello how are you doing today?,i'd love to chat with you! what's been on your mind?,"i am doing well, how are you?",18,1.4800011316935222,4.392950652
2,i'm having problems with friends - or more precisely the lack of them. i don't have any.,"oh i see. you feel as though you don't have any friend's currently? i totally get that. i feel like that a lot too, especially in these weird times we are going through. it's so hard to see people and keep relationships right now",i am sorry to hear that. i'm here for you!,40,2.393080139160156,10.94716084586575
2,well it's more that i think i've never had friends. not anyone i can confide in or laugh with,that's a really hard thing to be going through. i'm sorry to hear that. do you have any really close family members that you are able to confide in?,that sounds like a really hard situation to be in. i know it's hard for me to trust people in my life.,38,1.5064361973812705,4.510627131437123
2,i don't think i'd want to let them know how unhappy i am to be honest,"oh i see. well personally, when i was going through a hard time and i felt like i didn't have any friends, i found a couple pretty cool apps that helped me out! it sounds crazy, but there are apps specifically for finding friends. they are kind of like dating apps but it's 100% meant for friends so everyone on them has the same intentions you do. i actually found a couple close friends through apps like that. have you heard about those or looked into them?","well, it sounds like you have some really close family members that you can confide in. do you have a family member that you are able to confide with?",40,2.4082502365112304,11.114496380701517
2,i've never heard of friendship apps to be honest,yeah! they are a really good way to connect with people that you share a lot of similar interests with.,i actually found a couple close friends through dating apps like that. i actually find a couple closer friends through apps like this. i literally found a few close friends like that through dating app like that,23,1.6976593681003735,5.461149878821376
2,yeah! they are a really good way to connect with people that you share a lot of similar interests with.,but it sounds to me that you are pretty overall sad right now. you don't want family to know about how sad you are. do you think it's more than just feeling like you don't have any friends?,"it's not that it'll be a problem, but it'd be good to know that you're trying to find a way to connect with people that you share a lot of",40,2.7066444396972655,14.978928393221688
2,"i'd really like someone local though, someone who i could meet up with face to face and who knew my town","on most of the apps, it connects you with people in your town!",that sounds like a really good idea. are you thinking about doing that?,16,3.2170770168304443,24.955070221194692
2,"on most of the apps, it connects you with people in your town!",people close by,that sounds like a great idea! you can even make friends through the app.,4,6.975762844085693,1070.373405933805
2,the problem is that i lack the courage to go out and meet people.,"well personally, i have struggled with putting myself down a lot and blaming myself for things that i shouldn't blame myself for. you shouldn't blame yourself for not having the courage to go meet people, or blame yourself for not having any friends! and if that is what you are struggling with, then i think the apps would be a really good first step for you! you can create those bonds and connections with people close by to you on there first, and then when you feel comfortable enough with them you can meet up","oh, i am so sorry. i didn't mean to sound so negative. i know you are really feeling down right now. i hope that i have been able to be of some help",40,2.359084129333496,10.581255951258422
2,"well personally, i have struggled with putting myself down a lot and blaming myself for things that i shouldn't blame myself for. you shouldn't blame yourself for not having the courage to go meet people, or blame yourself for not having any friends! and if that is what you are struggling with, then i think the apps would be a really good first step for you! you can create those bonds and connections with people close by to you on there first, and then when you feel comfortable enough with them you can meet up",that way it's less awkward to hangout with someone you don't really know,what are some of your other concerns? it seems like you are trying to be open and honest with yourself and i can tell that you have a lot of experience and are trying hard!,19,2.5649215296695105,12.99963824373712
2,"oh you mean chat online first, before actually meeting in person?","yeah, that is what is great about those friendship apps. you can get comfortable with them before you hangout : )","yes, i did. i was so embarrassed i went on a short plane ride and chatted with people i knew. i used to think it was impossible, but now i just try to be",25,2.7369989013671874,15.440576799311017
2,that's so cool. thanks for your help,"yeah of course! i hope this helps you, and i wish you the best during these weird times : )",of course! i hope you feel better soon!,23,2.2504776664402173,9.492268891919267
3,hello,good afternoon,"hi, how are you doing? what's on your mind today?",3,2.964515050252279,19.385300065245524
3,good afternoon,how are you doing troday?,how may i help you today? is there anything you'd like to discuss today?,8,3.5367488861083984,34.355045267049036
3,i am ok thanks but have an unusual issue. i think my girlfriend may be cheating on me but i'm too scared to do anything about it as i don't want her to leave me. i feel ashamed of myself but i can't help it,being in a relationship with someone when you suspect unfaithful behavior is a rough thing to go through.,i am sure that you can find someone else to be with,21,2.6092198689778647,13.58844594753508
3,yes it is but i should be leaving her and moving on. problem is she is a 9 and i'm a 5 and i love her. pretty sure she is cheating though so hopefully if i ignore it she may just leave things as they are.,"i've dealt with the same problem with my partner more than once. i love him very much and i found him to be a 9 to my 5 as well. however, the question of whether he was cheating or not was destroying my trust in him and everyone else not to mention what self__unk__ respect i had... i had to break down and talk to him about it",that sounds like a very difficult situation to be in. have you considered speaking to her about it?,40,2.3794153213500975,10.798587314375855
3,what happened out of interest when you had the conversation?,ignoring this will not help things. there is no relief in pretending a question or concern does not exist.,i was the only person in my room that knew the answer to the question.,22,3.512793454256925,33.54183461646119
3,ignoring this will not help things. there is no relief in pretending a question or concern does not exist.,"like i said the question has arisen more than once. the first time he owned to talking to other women, but nothing more. since that time, he denies everything.",i can understand why you feel that way. i have been in situations like that before. i know that it can be very difficult for people to see themselves in a positive light.,37,3.8843680716849662,48.636198155665305
3,i know. i'm a typical man and i like the feeling when she is on my arm. i feel like the cat that has got the cream. it's superficial and sad i know. i knew this would never last. she is just too attractive for me. everyone told me iwas'punching above my weight'and now they will all be laughing if it ends.,"honestly, its not anyone else's business. if you're suspicions are in fact correct, then you've got to see that a loving and faithful 5 is better than a heart__unk__ breaking 10. however should you find that maybe the devils of insecurities are tricking you into thinking that she's cheating, then remember that what the two of you share o__unk__ is for the two of you. its a relationship, not a community project! even mu advice, albeit in the air to help you best i can. is not more important that what matters most to you and her!","i can understand why you feel that way, i too feel the same way.",40,3.4432651519775392,31.288954753003964
3,"honestly, its not anyone else's business. if you're suspicions are in fact correct, then you've got to see that a loving and faithful 5 is better than a heart__unk__ breaking 10. however should you find that maybe the devils of insecurities are tricking you into thinking that she's cheating, then remember that what the two of you share o__unk__ is for the two of you. its a relationship, not a community project! even mu advice, albeit in the air to help you best i can. is not more important that what matters most to you and her!","curiously, why do you think she's cheating?",is there anything else you'd like to talk about?,12,2.3392847379048667,10.373813912604504
3,"i'm almost certain of it, she is super protective of her phone and never used to be. she is always texting and vague when i ask who she is messaging. she goes away with work and when she does she rarely messages me. recently she said when was going way for a work trip for three nights but when i called her office her colleague said they got back after two.","hmm... so have you two live together? how long has this kind of behavior persisted? when you ask her about this behavior, how do you present the question and how does she react? finally, how often do you talk with her about the situation?",i am sure that you will find someone who will understand. i believe in you!,40,3.252056884765625,25.843442268455682
3,that's just it. i kind of know she is cheating but i haven't approached it with her because i'm scared see will just leave and i'll be a laughing stock. i suppose i'm a joke either way!,"don't get me wrong, i completely understand why you have suspicions. really i think anyone would in the same shoes... however, as humans, we tend to either assume the best or the worst of others. there's always a margin of error present as a variable in such situations.",i can understand that. i have had a similar situation with my boyfriend. i had a very long distance relationship with a friend of mine and i found it really hard to talk to him about it,40,2.956787872314453,19.236083655603775
3,very true. i suppose i have just assumed at this stage with no real evidence. do you think i should just talk to her?,forgive me if this comes off as disrespectful... i only want to help you.,"yes, i think that is a good idea.",20,2.281808853149414,9.794380992730046
3,not at all. i appreciate your candour.,"but if you feel as though you're a joke regardless, then why stay in a relationship where you're getting hurt? i know that you don't want to lose the beauty but would you not be happier with loyalty?","i think you are doing the right thing. i would just talk to her. if she doesn't understand, then i think she'll understand.",40,2.6430522918701174,14.056041338550465
3,all this is tied up with who and i know i'm valuing the wrong things. you are right actually. i think some of this comes from my low self__unk__ esteem. having a 9 helps with that. but maybe i need to deal with it directly.,"i wholly believe you should gently but steadfastly confront her. i absolutely do not mean to suggest a dispute or argument. that will not help either. simply ask her about the things that you know aren't acceptable; lying about how long her trip was is one of them. also, its okay to talk about how that stuff makes you feel, but try not to project your feelings as her fault. i know that it seems like they are... but she didn't make you feel any specific way, even if her actions influenced how you were already feeling.","i think you need to get away from this relationship and focus on yourself, and your self esteem. i know it's hard to do, but it'll work.",40,3.686414337158203,39.901516757997456
4,i am just kind of anxious and stressed out with impending academic deadlines,i am fine thanks for asking,"oh, i am so sorry to hear that. i have had a couple of exams over the past year that i was stressed about. i can tell you are stressed out because of this.",7,2.1041949135916576,8.200498241572149
4,that's good,"aw i am sorry to hear that, school deadlines can be very stressful.",i am sorry to hear that. i am sure you will do fine.,18,1.640181647406684,5.156106020462165
4,yeah i have been procrast__unk__ and taking my sweet time with things since it's online and basically i do things on my own time.,are you taking a lot of courses?,"oh ok, i understand. what do you mean by procrast__unk__?",9,1.9254656897650824,6.858341781914022
4,devoting full__unk__ time i mean,do you like doing school online better than in person?,"i see, that's understandable. are you working full time?",12,2.6670989990234375,14.398139531353243
4,have to finish one at the end of this month and end of next month for the other one,thats good the more time you have to devote the better!,i love school online. i have been studying online for about 15 years now,14,2.639385768345424,14.004598897408988
4,i have done both methods. i definitely prefer in__unk__ school studies.,do you feel it is more stressful online?,is there any way you can take online classes in person?,11,2.1039451252330434,8.198450108
4,no it's just that it's a different avenue. i have done many online courses before even with the pandemic. i think it's because of the pandemic that has made me procrast__unk__ more and being aimless and slow.,maybe take a hour a day before you start to do something you want to do then you will feel more motivated to get it done after.,i can understand why you feel that way. i have also struggled with school and online schooling.,29,2.5900613192854256,13.330589000326217
4,yeah i take breaks in between.,yea this pandemic has me not as motivated to,do you think you can try to do some youtube videos and then try to get back to work?,12,3.0243186950683594,20.57997869276437
4,like going out to the movies and coming back with renewed enthusiasm,"yea i have been missing the gym myself. now i lookup youtube videos of workouts and do them, and it really helps to get me going in the day.","yes i feel like that too. it's not easy to change your mind or change your attitude, but it'll help you stay motivated and motivated.",35,2.8253391810825894,16.866664869646204
4,"yea i have been missing the gym myself. now i lookup youtube videos of workouts and do them, and it really helps to get me going in the day.",do you ever listen to music while you are trying to get work done? when i do that it tends to help time go faster and i get more done.,"i also enjoy the gym, and i often find myself wanting to go out for a run and do it.",33,2.607496319395123,13.56504575867773
4,"and i know i can pass the courses and on time but just that i am disappointed at my performance and work ethics as i know i have done much better before. so i am missing that sense of urgency, conscientiousness, and maturity.,","maybe find a nice meditation song to help relax you, i find when i am doing something finding a song with no words is better so i am able to concentrate.",i have had a similar experience with music. i tried to study for a lot of it. it helps to have a good routine and good way to resume life as usual.,34,3.7192221248851105,41.23230804439607
4,"i was also thinking i should have a regular workout routine at home again because i used to work out much more daily, even at home.",it sounds like you are a very smart person and are able to acknowledge when you need to work harder on something. don't be to hard on yourself this pandemic is affecting everyone,"that would be a great idea! it would be helpful to have a routine at home too, since it will help you to keep yourself busy.",39,2.3712181678185096,10.710431443463245
4,"thank you and i do agree with you on the pandemic. but this is a part of my mistake too but i think coming away from our conversation, i am more optimistic now having talked to someone about it.","yes i would imagine that would help to, i found that before i started working out at home i was beginning to feel lazy and not getting anything done, but that has all changed now.",i am glad i could help. it is always good to talk to people and be open.,39,2.8204578497470956,16.784533707680897
4,i see. hopefully your routines are much better and more productive now.,aww well try not to be to hard on yourself. set some daily goals and i bet you will be back to feeling normal in no time. i am glad talking has helped!,"yes, it sounds like you are motivated and don't feel too bad about your situation. you are very smart.",38,2.6834941663240133,14.636145177649006
4,yeah you've been more than helpful! thank you.,"you are welcome, best of luck with all your studies!",i'm glad to hear that! best of luck!,13,1.7513465881347656,5.762356975441599
4,thank you very much. and i hope you best of luck with all your endeavours!,thank you!,thank you! you too! i hope you have a great holiday season!,4,0.8997244238853455,2.458925396673236
5,how ridiculous....,hi i am sorry to hear that,why do you think that is? is it just a general thing that your friends are doing or are you specifically talking to them?,8,1.7182676792144775,5.574862644107848
5,hi i am sorry to hear that,what are they trying to shame you with?,what are they trying to shame you about?,10,1.0101865768432616,2.746113328378573
5,what are they trying to shame you with?,what are they trying to shame you with?,i'm sorry you are having issues with friends. do you have any hobbies that you do?,10,0.5260462284088134,1.6922283799558886
5,they are putting me on a guilt trip. my one old friend is the president of a local non__unk__ profit.,"well, the donation to charity should be what either you can affort or volunteeer, it all depends on your situation",that's a shame. i would be very upset too. is there any way you can get a raise?,25,4.525898742675781,92.37891340265195
5,"i am not making much income with the covid__unk__ 19, either.",it has to come from the heart and if your circumstances do not allow that then they should not talk badly about you,it must be hard to feel ashamed about not donating. have you tried to get a raise from a job?,24,3.0726712544759116,21.599523504628927
5,two different __unk__ so__unk__ called ) friends of mine need to get a life.,shame on them to do that to you,i am sorry to hear that. i know it can be difficult when friends are trying to shame you for something you don't need.,9,2.764994091457791,15.878946168912965
5,shame on them to do that to you,well you might not consider them real friends if that is what they do.,"i see, i have been in similar situations myself.",16,2.582794189453125,13.234065030226121
5,well you might not consider them real friends if that is what they do.,it is always easier to judge over other people then to validate what anyone self is doing.,i think you need to find a better friend. i am sure you will feel better,20,4.2961467742919925,73.41635818103973
5,what should i do about these two __unk__ so__unk__ called ) friends?,defin__unk__ not.. __unk__ have you tried explaining your situation to them?,well if they are your friends then that is a different conversation. do they really need to go back to school?,16,3.1381611824035645,23.06142209784295
5,"things were great, this time last year.",well i know thats something most people do not want to disclose can you help the organization with donating your time?,that is a shame. do you have family?,26,3.804546062762921,44.90486149702814
5,i might be able to do that.,"unfortun__unk__ it is right now very comen this situation, so no shame for that,",if you do i can definitely understand how you feel. i have been in that situation.,19,4.839628119217722,126.42232895263479
5,"well, i used to donate a lot in year's past.",a lot of times donating time to help organisatiosn is more valuable then money.,"i understand, the pandemic has been a rough year for everyone. i think a lot of people are worried and upset right now.",20,4.159797668457031,64.05856022130189
5,great point.,times and situations change so thats ok.,"if you have time, you could ask for a loan or something?",10,3.630329895019531,37.725259939938496
5,my friends may like to know that i am trading time... __unk__ instead of donating money.,i worked for a non profit and the biggest struggle was to find volunteers to help out,well i hope that they do not want to hear that.,18,3.536115222507053,34.33328262116721
5,"yes, you make a good point.",i feel that is a great donation and if they do not like that tell them money is easy to give time not,"that is good, you are very important and you will make a difference",24,3.974524180094401,53.22478546721566
5,the proble is that some people just want to shame people without knowing their plight.,"yeah, true, we need to stay above them then in all act__unk__ we don't know what goes on behind closed doors in their life. sometimes people like that reflect","yes, i feel you, i am sorry you are feeling that way.",36,3.698994107,40.406639144141764
5,"i have pride, too.",but it should be what you want not what your'fre__unk__ want.,have you thought of doing something similar to help them out?,16,4.291367053985596,73.06628581349325
5,but it should be what you want not what your'fre__unk__ want.,you should be proud of yourself.,what about your friends would they be comfortable with that?,8,1.5965161323547363,4.935806738413674
5,yeah......,hopefully next year will bring better things and maybe even a better friend that does not judge into your life.,you will find your courage and you will come out on top.,22,3.4905881014737217,32.80523484123565
5,not sure how quickly the markets rebound....,well if they do not believe you as well you might really need to rethink your friendships and the meaning in those so called freind ships.,maybe they will change their minds. i am a dumbass too.,31,3.468743601152974,32.096391232514655
5,well if they do not believe you as well you might really need to rethink your friendships and the meaning in those so called freind ships.,"hopefully soon for all of us, but hold on to the thought of being healthy",it might be a good idea to try to have a healthy conversation with your friends about your feelings.,17,3.4086074829101562,30.22312871965053
5,"well, i usually go to their get__unk__ togethers. both of my friends are well__unk__ to__unk__ do.",i am hoping you will find the right solution.,do you think you could meet up with your friends at a park?,11,2.231094707142223,9.310052283740541
5,thank you. good bye.,thanks i wish you all the luck and health,you too. bye. bye!!!,10,2.656528091430664,14.24673975521421
5,thanks i wish you all the luck and health,good bye,thank you. i hope i was able to be of some help to you as well.,3,1.566208044687907,4.7884561122021525
5,happy holidays.,same,merry christmas!!! : ) ) ),2,4.412569046020508,82.48108926
5,same,you need to end the chat,you too. goodbye. goodbye to you too!,7,1.636127336,5.135243878772784
6,how are you today?,"hello, how are you feeling today?","i'm good, how are you?",9,0.8240146107143826,2.279633332
6,__unk__ to do,i'm sorry to hear that! i think that would make most people feel upset.,i hear you on that. i work at a grocery store. i understand that sometimes there is nothing you can do.,19,1.8591573614823191,6.418326163311632
6,i'm not really sure what i'm doing wrong,"ah, that was my next question. sometimes things are happening out of our control, though.",is there anyone at your work that you can talk to about this?,20,3.2545791625976563,25.90870888566211
6,what can i do though?,have you thought of asking your boss or supervisor if there's anything going on?,i would suggest talking to your boss about this situation.,18,1.9305672115749783,6.893419160023342
6,hrm. i could do that! they are hard to get a hold of though,of course! that sounds frustrating to not know why it's happening and not have the opportunity to ask.,have you tried talking to your boss about it?,23,2.7762300242548403,16.058367033748663
6,yes.. __unk__ hrm. that may work. how can i stop being depressed all the time though.,i've also had bosses that are infrequently in the office and make getting good information hard,it sounds like you're feeling depressed and anxious about it. have you talked to your boss about this?,20,4.355135345458985,77.87736497
6,how did you fix the issue? i work at home and its like just trying to reach out - they are always busy,"i think your feelings are normal, but if i were you, i might try to remember that the decisions of others aren't always a reflection of us or how we're performing.",it sounds like you're trying to find ways to make them feel better. perhaps you can talk to your boss about how you feel?,39,2.5039696326622596,12.23095009954247
6,this whole covid thing has me scrambling to talk to a live person,i can imagine!,that's a good idea. it may help to talk to someone else about this as well.,5,2.3632623672485353,10.625559446882324
6,"ok, so just keep pushing and getting good work done?","i was in a physical office when i had this problem, but the boss rotated between offices. it was hard to wait, but i just kept my head down until the next time she was available.","yes, that's exactly what i did.",40,3.338353729248047,28.172708601334946
6,"i was in a physical office when i had this problem, but the boss rotated between offices. it was hard to wait, but i just kept my head down until the next time she was available.",that's what i did.,i think it's worth reaching out to your boss to see if they would be willing to help you during this time.,8,1.945639967918396,6.998108987511034
6,thank you. i'll give it a shot,"i think reminding yourself that if there was a problem with your work they would be seeking you out, and not the other way around.",i wish you all the best! i know how hard it can be to get things done.,28,2.6074581146240234,13.56452751910924
6,hrm.. __unk__ that's a good point! i hadn't thought of it that way,"hopefully that mindset can help you stay positive until you have the chance to speak with them, instead of worrying about what you've done wrong.",it's true! i'm glad i was able to help you!,32,2.480059862136841,11.941979268849778
6,"hopefully that mindset can help you stay positive until you have the chance to speak with them, instead of worrying about what you've done wrong.",that anxiety feels like what is keeping you down?,i think you'll be able to do it.,11,4.536701549183238,93.38227473093067
6,well.. __unk__ i hope you have a wonderful night! thank you for all your help!,i really hope that helps keep you afloat until you can get some real answers. worrying about what__unk__ ifs is harder than just knowing what's goiong on!,you too! i hope you have a wonderful night too!,38,3.449788946854441,31.49374475338324
6,yes i agree,i hope you feel better soon and are able to clear it up!,do you have any other questions? i can help you with anything.,15,1.8578543345133463,6.409968358
6,"thank you for your help! me too. i'll try what you have suggested and see if that doesn't work out well. who knows, maybe it just my project that i'm on.",have a good night!,i hope you feel better soon! good luck!,6,1.0284997622172039,2.7968667205242173
7,i'm feeling pretty good right now.,is there anything you'd like to talk to me about?,that's great to hear! do you want to tell me what's bothering you?,14,0.5591467448643276,1.7491793670967173
7,i have a friend who knew me since i was little. she is a little older than me. she still treat me like i'm still little. i tried to explain to her that i'm a grown woman and i grew out of lot of things when i was a kid.,is she listening to you? i know how it feels to be patronised by people who are older.,"that is a tough situation to be in. i would suggest talking to her about it, and let her know how you feel.",23,2.4759332408075747,11.892800782768456
7,she still didn't get it. i want our relationship to move further but with her like this. i feel sad. is there anything i can do?,"well, if she is not listening to you when you try to talk to her you have to ask yourself whether the relationship is really worth it?",i'm sure you are going through a lot of hard feelings right now. i think you are really being a strong person. you're a grown woman.,30,1.8189462025960286,6.165357987158317
7,that's true. i didn't think about it. should i approach her and talk about it before?,"yes, i think it's always worth fighting for a friendship but there does come a point when it stops being at all viable.","absolutely. it sounds like she's taking advantage of you, and i think you need to do a lot of research to figure out what she'd like to do differently.",28,3.375302995954241,29.23313996261205
7,"yeah, that's definitely true. i know she is a good person. so i would give her a chance and we can talk about it before.","does she have younger siblings? i am the eldest of four and i sometimes, even at age forty five, find myself trying to tell them what to do",i think you should approach her and tell her that you think it's worth it.,32,3.2848687171936035,26.70547811462686
7,she have a younger brother that is 9 years younger. she used to be only child for a while before her brother was born.,it could be the cause of her behaviour.,it sounds like she's really trying hard and you're trying to make her feel better about herself.,10,2.776793861,16.06742389045495
7,"maybe that's why. she have different personality than me. she is more into logical thinking and she love people and has bubbly personality. while i'm emotional but are social butterfly and after a while, i would need a break from people.",how much would it hurt you to end the friendship? do you think you could make other friends and survive it or is it worth fighting for?,that sounds like a good idea. i am sure it would help her more than it would you.,30,2.861242676,17.48323944121544
7,"to be honest, there are some times when she made me cry or mad when i get home. i think that over the time and the more older i get, the more i would knowledge my relationship with her.",i know that i don't know her but to be honest it does sound to me like your friendship is a bit toxic.,is there anyone that you feel is worth fighting for?,27,2.3074643170392073,10.048911468422487
7,i do have other friends that i could purse the relationship farther. i think i just felt bad that i known her for years and she is a good person. it's just not what i need right now.,sometimes we really just have to let things go. i know it's hard but it will probably good for your mental health.,do you think that you could make other friends?,27,2.215678745,9.167629481607905
7,sometimes we really just have to let things go. i know it's hard but it will probably good for your mental health.,i hope that i have been able to help you today! it's a difficult situation for sure.,i think that you should be able to give her a chance to be your best friend.,22,1.566218983043324,4.788508490323471
7,"yeah, thank you! you certainly helped me.",have a great rest of day : ),i am glad that i could be of some help.,9,1.6874836815728083,5.405860709277004
7,you too! stay safe and healthy!,__unk__ can you press quit from your end; i am not allowed to do it from mine. cheers! ),have a great rest of day : ) ),23,3.469091664189878,32.10756474435112
8,how about you?,very little to complain about today. what brings you here?,i'm good thanks. what is the issue?,13,2.990920434,19.903994368652462
8,just want to talk some random stuff basically just want a companion,how's the weather where you are?,"so you are a new person, and you want to talk about something that you feel is bothering you?",10,1.2531303405761718,3.5012860384956683
8,"still pretty cold and dry in here, how about there?",exactly the same. what are you doing to stay warm?,i am doing well. i am glad you are here. how is your day going?,13,2.13857416,8.487327426923786
8,"i don't really know what to do anymore, i am just lazy on everything","well you're resourceful at staying warm, at least. you mentioned wanting a companion, are you living alone?",i know the feeling. i am stuck in a office all day.,26,2.8044192974384012,16.517481376801747
8,not really i'm living with my family but i don't really talk to them anymore i'm just in my room all day.,"is it the stress of the pandemic getting to you & your family, or something else?",that sounds like a lot of work. i'm glad you have a good idea of what to do in your room.,21,2.5283606392996654,12.532943271638006
8,it's something else,can you share?,it sounds like you are worried about your family and the pandemic. is that correct?,5,2.888966941833496,17.974731064131166
8,just a fight from years ago and i decided to not talk to them anymore.,"that's completely your decision, but it can bring us down at times. what are you doing to stay positive during these crazy times in the world?","i can see how that would be difficult. i have a friend that is really stressed out about her job. i understand that, especially with the pandemic.",32,2.7309088706970215,15.34682896637391
8,"that's completely your decision, but it can bring us down at times. what are you doing to stay positive during these crazy times in the world?","i know you mentioned feeling lazy. sometimes i make a list of things in the morning that i want to accomplish. even if i get one done, it's a win. __unk__ - )",i can understand how you are feeling. the pandemic is the only thing keeping me from being positive.,40,2.546055793762207,12.75668941173056
8,"i know, i should find a productive hobby",a hobby could be another outlet for you in addition to talking to your friends online. you don't have to put too much pressure on yourself for it to be productive. what hobby ideas do you have?,i agree! there are also online sites that will help you.,40,2.4726207733154295,11.853471441329045
